id,name,images,emote_type,emote_set_id,owner_id
304626058,jaffac4KeRAGE,https://static-cdn.jtvnw.net/emoticons/v1/304626058/3.0,subscriptions,300000003,44904610
301688219,jaffac4KeMOO,https://static-cdn.jtvnw.net/emoticons/v1/301688219/3.0,subscriptions,300000003,44904610
300108636,jaffac4KeHYPE,https://static-cdn.jtvnw.net/emoticons/v1/300108636/3.0,subscriptions,300000003,44904610
300025937,jaffac4KeChao,https://static-cdn.jtvnw.net/emoticons/v1/300025937/3.0,subscriptions,300000003,44904610
300014720,jaffac4Ke,https://static-cdn.jtvnw.net/emoticons/v1/300014720/3.0,subscriptions,300000003,44904610
300345414,jaffac4KeGasm,https://static-cdn.jtvnw.net/emoticons/v1/300345414/3.0,subscriptions,300000005,44904610
300006627,svaki1Monka,https://static-cdn.jtvnw.net/emoticons/v1/300006627/3.0,subscriptions,300000006,103932910
300293732,svaki1L2,https://static-cdn.jtvnw.net/emoticons/v1/300293732/3.0,subscriptions,300000007,103932910
300022991,qualthCatwow,https://static-cdn.jtvnw.net/emoticons/v1/300022991/3.0,subscriptions,300000012,209183851
300077116,qualthPew,https://static-cdn.jtvnw.net/emoticons/v1/300077116/3.0,subscriptions,300000013,209183851
300023002,qualthSkullwow,https://static-cdn.jtvnw.net/emoticons/v1/300023002/3.0,subscriptions,300000014,209183851
301600746,the1flHi,https://static-cdn.jtvnw.net/emoticons/v1/301600746/3.0,subscriptions,300000015,96932662
300028419,the1flEPH,https://static-cdn.jtvnw.net/emoticons/v1/300028419/3.0,subscriptions,300000016,96932662
301160189,the1flDaF,https://static-cdn.jtvnw.net/emoticons/v1/301160189/3.0,subscriptions,300000017,96932662
301729142,egorbrSleeper,https://static-cdn.jtvnw.net/emoticons/v1/301729142/3.0,subscriptions,300000018,414932765
301729154,egorbrNoJoke,https://static-cdn.jtvnw.net/emoticons/v1/301729154/3.0,subscriptions,300000019,414932765
301716482,egorbrICQ,https://static-cdn.jtvnw.net/emoticons/v1/301716482/3.0,subscriptions,300000020,414932765
301183016,yobi4Protato2,https://static-cdn.jtvnw.net/emoticons/v1/301183016/3.0,subscriptions,300000021,209548140
301183010,yobi4Cutebabyyoda,https://static-cdn.jtvnw.net/emoticons/v1/301183010/3.0,subscriptions,300000021,209548140
301003184,yobi4Love,https://static-cdn.jtvnw.net/emoticons/v1/301003184/3.0,subscriptions,300000021,209548140
300452580,yobi4Hype,https://static-cdn.jtvnw.net/emoticons/v1/300452580/3.0,subscriptions,300000021,209548140
301183019,yobi4Pikapika,https://static-cdn.jtvnw.net/emoticons/v1/301183019/3.0,subscriptions,300000022,209548140
301183027,yobi4StormGGs,https://static-cdn.jtvnw.net/emoticons/v1/301183027/3.0,subscriptions,300000023,209548140
301398921,chrmyBruh,https://static-cdn.jtvnw.net/emoticons/v1/301398921/3.0,subscriptions,300000025,179774548
301395363,chrmyKek,https://static-cdn.jtvnw.net/emoticons/v1/301395363/3.0,subscriptions,300000025,179774548
301395360,chrmyOof,https://static-cdn.jtvnw.net/emoticons/v1/301395360/3.0,subscriptions,300000025,179774548
301395379,chrmyUwu,https://static-cdn.jtvnw.net/emoticons/v1/301395379/3.0,subscriptions,300000028,179774548
301395382,chrmyHype,https://static-cdn.jtvnw.net/emoticons/v1/301395382/3.0,subscriptions,300000029,179774548
300728798,evoknnRIP,https://static-cdn.jtvnw.net/emoticons/v1/300728798/3.0,subscriptions,300000030,68923649
300326384,evoknn1,https://static-cdn.jtvnw.net/emoticons/v1/300326384/3.0,subscriptions,300000030,68923649
300197767,pulpetTilt,https://static-cdn.jtvnw.net/emoticons/v1/300197767/3.0,subscriptions,300000033,78664625
306717142,pulpetNojuegomas,https://static-cdn.jtvnw.net/emoticons/v1/306717142/3.0,subscriptions,300000034,78664625
301389472,sparta118Spartandab,https://static-cdn.jtvnw.net/emoticons/v1/301389472/3.0,subscriptions,300000039,111095843
300451047,alcherApotatobooty,https://static-cdn.jtvnw.net/emoticons/v1/300451047/3.0,subscriptions,300000045,271045519
300440808,alcherAlove,https://static-cdn.jtvnw.net/emoticons/v1/300440808/3.0,subscriptions,300000045,271045519
300176109,jakesuCool,https://static-cdn.jtvnw.net/emoticons/v1/300176109/3.0,subscriptions,300000057,423265953
300071508,erickd2Baka,https://static-cdn.jtvnw.net/emoticons/v1/300071508/3.0,subscriptions,300000060,212099855
303400010,erickd2Ggjinx,https://static-cdn.jtvnw.net/emoticons/v1/303400010/3.0,subscriptions,300000061,212099855
305238628,erickd2Cry,https://static-cdn.jtvnw.net/emoticons/v1/305238628/3.0,subscriptions,300000062,212099855
303974870,apudoxHi,https://static-cdn.jtvnw.net/emoticons/v1/303974870/3.0,subscriptions,300000066,91089367
304019507,apudoxCry,https://static-cdn.jtvnw.net/emoticons/v1/304019507/3.0,subscriptions,300000066,91089367
303971804,apudoxSip,https://static-cdn.jtvnw.net/emoticons/v1/303971804/3.0,subscriptions,300000066,91089367
303971748,apudoxCringe,https://static-cdn.jtvnw.net/emoticons/v1/303971748/3.0,subscriptions,300000066,91089367
303971687,apudoxHype,https://static-cdn.jtvnw.net/emoticons/v1/303971687/3.0,subscriptions,300000066,91089367
303971601,apudoxShoot,https://static-cdn.jtvnw.net/emoticons/v1/303971601/3.0,subscriptions,300000066,91089367
303971586,apudoxThink,https://static-cdn.jtvnw.net/emoticons/v1/303971586/3.0,subscriptions,300000066,91089367
303971568,apudoxPeace,https://static-cdn.jtvnw.net/emoticons/v1/303971568/3.0,subscriptions,300000066,91089367
303782012,apudoxSmart,https://static-cdn.jtvnw.net/emoticons/v1/303782012/3.0,subscriptions,300000066,91089367
303782006,apudoxRage,https://static-cdn.jtvnw.net/emoticons/v1/303782006/3.0,subscriptions,300000066,91089367
303782004,apudoxLove,https://static-cdn.jtvnw.net/emoticons/v1/303782004/3.0,subscriptions,300000066,91089367
303781989,apudoxHaha,https://static-cdn.jtvnw.net/emoticons/v1/303781989/3.0,subscriptions,300000066,91089367
303781983,apudoxDance,https://static-cdn.jtvnw.net/emoticons/v1/303781983/3.0,subscriptions,300000066,91089367
303781978,apudoxBlind,https://static-cdn.jtvnw.net/emoticons/v1/303781978/3.0,subscriptions,300000066,91089367
303369126,apudoxBurak,https://static-cdn.jtvnw.net/emoticons/v1/303369126/3.0,subscriptions,300000066,91089367
300663092,apudoxSir,https://static-cdn.jtvnw.net/emoticons/v1/300663092/3.0,subscriptions,300000066,91089367
301171773,apudoxMaam,https://static-cdn.jtvnw.net/emoticons/v1/301171773/3.0,subscriptions,300000066,91089367
301457180,apudoxTunnel,https://static-cdn.jtvnw.net/emoticons/v1/301457180/3.0,subscriptions,300000066,91089367
300846853,apudoxKorb,https://static-cdn.jtvnw.net/emoticons/v1/300846853/3.0,subscriptions,300000066,91089367
300378634,apudoxKiez,https://static-cdn.jtvnw.net/emoticons/v1/300378634/3.0,subscriptions,300000066,91089367
300378275,apudoxBaba,https://static-cdn.jtvnw.net/emoticons/v1/300378275/3.0,subscriptions,300000066,91089367
300375101,apudoxCash,https://static-cdn.jtvnw.net/emoticons/v1/300375101/3.0,subscriptions,300000066,91089367
300005087,apudoxEhre,https://static-cdn.jtvnw.net/emoticons/v1/300005087/3.0,subscriptions,300000066,91089367
300004955,apudoxRedenist,https://static-cdn.jtvnw.net/emoticons/v1/300004955/3.0,subscriptions,300000066,91089367
300005085,apudoxBeles,https://static-cdn.jtvnw.net/emoticons/v1/300005085/3.0,subscriptions,300000066,91089367
307021672,apudoxHandschellen,https://static-cdn.jtvnw.net/emoticons/v1/307021672/3.0,subscriptions,300000066,91089367
307024894,apudoxOida,https://static-cdn.jtvnw.net/emoticons/v1/307024894/3.0,subscriptions,300000066,91089367
307364322,apudoxAlis,https://static-cdn.jtvnw.net/emoticons/v1/307364322/3.0,subscriptions,300000066,91089367
307415172,apudoxFlasche,https://static-cdn.jtvnw.net/emoticons/v1/307415172/3.0,subscriptions,300000066,91089367
307450063,apudoxIbudox,https://static-cdn.jtvnw.net/emoticons/v1/307450063/3.0,subscriptions,300000066,91089367
300395311,apudoxSilberflasche,https://static-cdn.jtvnw.net/emoticons/v1/300395311/3.0,subscriptions,300000067,91089367
307021687,apudoxLC,https://static-cdn.jtvnw.net/emoticons/v1/307021687/3.0,subscriptions,300000067,91089367
307021693,apudoxTMK,https://static-cdn.jtvnw.net/emoticons/v1/307021693/3.0,subscriptions,300000067,91089367
307021702,apudoxBallerLos,https://static-cdn.jtvnw.net/emoticons/v1/307021702/3.0,subscriptions,300000067,91089367
307021717,apudoxApudox,https://static-cdn.jtvnw.net/emoticons/v1/307021717/3.0,subscriptions,300000067,91089367
300395293,apudoxGoldflasche,https://static-cdn.jtvnw.net/emoticons/v1/300395293/3.0,subscriptions,300000068,91089367
305663021,trenqtTBC,https://static-cdn.jtvnw.net/emoticons/v1/305663021/3.0,subscriptions,300000072,82230354
308039816,trenqtF,https://static-cdn.jtvnw.net/emoticons/v1/308039816/3.0,subscriptions,300000072,82230354
308039834,trenqtGG,https://static-cdn.jtvnw.net/emoticons/v1/308039834/3.0,subscriptions,300000072,82230354
308039836,trenqtShield,https://static-cdn.jtvnw.net/emoticons/v1/308039836/3.0,subscriptions,300000072,82230354
305078701,riptosCheer,https://static-cdn.jtvnw.net/emoticons/v1/305078701/3.0,subscriptions,300000075,193248562
304477047,riptosDeath,https://static-cdn.jtvnw.net/emoticons/v1/304477047/3.0,subscriptions,300000075,193248562
300029997,riptosBase,https://static-cdn.jtvnw.net/emoticons/v1/300029997/3.0,subscriptions,300000075,193248562
300030035,riptosAnnoyed,https://static-cdn.jtvnw.net/emoticons/v1/300030035/3.0,subscriptions,300000076,193248562
300030050,riptosShock,https://static-cdn.jtvnw.net/emoticons/v1/300030050/3.0,subscriptions,300000077,193248562
300131123,beemas1Poyato,https://static-cdn.jtvnw.net/emoticons/v1/300131123/3.0,subscriptions,300000078,185097536
300039220,brothgCopyof,https://static-cdn.jtvnw.net/emoticons/v1/300039220/3.0,subscriptions,300000079,43240026
300039174,brothgHmmm,https://static-cdn.jtvnw.net/emoticons/v1/300039174/3.0,subscriptions,300000079,43240026
300039159,brothgVacillator,https://static-cdn.jtvnw.net/emoticons/v1/300039159/3.0,subscriptions,300000079,43240026
300131127,beemas1BeeHappy,https://static-cdn.jtvnw.net/emoticons/v1/300131127/3.0,subscriptions,300000080,185097536
300131133,beemas1BeeRage,https://static-cdn.jtvnw.net/emoticons/v1/300131133/3.0,subscriptions,300000081,185097536
300528674,raerae2General,https://static-cdn.jtvnw.net/emoticons/v1/300528674/3.0,subscriptions,300000084,106898151
300343312,raerae2RAEGE,https://static-cdn.jtvnw.net/emoticons/v1/300343312/3.0,subscriptions,300000084,106898151
300300206,raerae2WHUT,https://static-cdn.jtvnw.net/emoticons/v1/300300206/3.0,subscriptions,300000084,106898151
300138226,raerae2Mage,https://static-cdn.jtvnw.net/emoticons/v1/300138226/3.0,subscriptions,300000084,106898151
307962228,raerae2Comfy,https://static-cdn.jtvnw.net/emoticons/v1/307962228/3.0,subscriptions,300000084,106898151
301360318,raerae2Kitties,https://static-cdn.jtvnw.net/emoticons/v1/301360318/3.0,subscriptions,300000085,106898151
301360310,raerae2Rich,https://static-cdn.jtvnw.net/emoticons/v1/301360310/3.0,subscriptions,300000086,106898151
300006945,almigh85Ahh,https://static-cdn.jtvnw.net/emoticons/v1/300006945/3.0,subscriptions,300000090,156429554
300006824,almigh85YEE,https://static-cdn.jtvnw.net/emoticons/v1/300006824/3.0,subscriptions,300000091,156429554
300007033,almigh85Huh,https://static-cdn.jtvnw.net/emoticons/v1/300007033/3.0,subscriptions,300000092,156429554
301027816,alitatPaw,https://static-cdn.jtvnw.net/emoticons/v1/301027816/3.0,subscriptions,300000099,261546532
301015539,alitatLove,https://static-cdn.jtvnw.net/emoticons/v1/301015539/3.0,subscriptions,300000099,261546532
300222037,alitatBiceps,https://static-cdn.jtvnw.net/emoticons/v1/300222037/3.0,subscriptions,300000099,261546532
305835937,alitatVForUs,https://static-cdn.jtvnw.net/emoticons/v1/305835937/3.0,subscriptions,300000099,261546532
306306381,alitatVHater,https://static-cdn.jtvnw.net/emoticons/v1/306306381/3.0,subscriptions,300000099,261546532
305770436,alitatVpog,https://static-cdn.jtvnw.net/emoticons/v1/305770436/3.0,subscriptions,300000100,261546532
305770467,alitatVsmile,https://static-cdn.jtvnw.net/emoticons/v1/305770467/3.0,subscriptions,300000101,261546532
300070244,texasa1Kenpachihype,https://static-cdn.jtvnw.net/emoticons/v1/300070244/3.0,subscriptions,300000102,73973802
307206355,texasa1UraHI,https://static-cdn.jtvnw.net/emoticons/v1/307206355/3.0,subscriptions,300000102,73973802
300070247,texasa1ToshiroGG,https://static-cdn.jtvnw.net/emoticons/v1/300070247/3.0,subscriptions,300000103,73973802
300070249,texasa1KuchkiMeh,https://static-cdn.jtvnw.net/emoticons/v1/300070249/3.0,subscriptions,300000104,73973802
302372918,father51HiPup,https://static-cdn.jtvnw.net/emoticons/v1/302372918/3.0,subscriptions,300000105,193750265
300503298,father51PupSmoooke,https://static-cdn.jtvnw.net/emoticons/v1/300503298/3.0,subscriptions,300000105,193750265
300112144,father51LovePup,https://static-cdn.jtvnw.net/emoticons/v1/300112144/3.0,subscriptions,300000105,193750265
300279457,father51PupZzz,https://static-cdn.jtvnw.net/emoticons/v1/300279457/3.0,subscriptions,300000106,193750265
300503346,father51PupHmm,https://static-cdn.jtvnw.net/emoticons/v1/300503346/3.0,subscriptions,300000107,193750265
304021326,rekatrBreak,https://static-cdn.jtvnw.net/emoticons/v1/304021326/3.0,subscriptions,300000108,101864403
300052339,rekatrYOINKIN,https://static-cdn.jtvnw.net/emoticons/v1/300052339/3.0,subscriptions,300000108,101864403
300037533,rekatrPog,https://static-cdn.jtvnw.net/emoticons/v1/300037533/3.0,subscriptions,300000108,101864403
300021140,rekatrClowner,https://static-cdn.jtvnw.net/emoticons/v1/300021140/3.0,subscriptions,300000108,101864403
304021365,rekatrTwofinga,https://static-cdn.jtvnw.net/emoticons/v1/304021365/3.0,subscriptions,300000109,101864403
304021402,rekatrBrb,https://static-cdn.jtvnw.net/emoticons/v1/304021402/3.0,subscriptions,300000110,101864403
304637827,talienLove,https://static-cdn.jtvnw.net/emoticons/v1/304637827/3.0,subscriptions,300000117,38621258
306847842,talien7,https://static-cdn.jtvnw.net/emoticons/v1/306847842/3.0,subscriptions,300000117,38621258
305363326,talienPog,https://static-cdn.jtvnw.net/emoticons/v1/305363326/3.0,subscriptions,300000118,38621258
304647615,thepal9Rage,https://static-cdn.jtvnw.net/emoticons/v1/304647615/3.0,subscriptions,300000120,95240541
304647606,thepal9Hype,https://static-cdn.jtvnw.net/emoticons/v1/304647606/3.0,subscriptions,300000120,95240541
304647594,thepal9Love,https://static-cdn.jtvnw.net/emoticons/v1/304647594/3.0,subscriptions,300000120,95240541
301673911,thepal9Fastasf,https://static-cdn.jtvnw.net/emoticons/v1/301673911/3.0,subscriptions,300000120,95240541
300000777,thepal9POG,https://static-cdn.jtvnw.net/emoticons/v1/300000777/3.0,subscriptions,300000120,95240541
300000824,thepal9MONKAS,https://static-cdn.jtvnw.net/emoticons/v1/300000824/3.0,subscriptions,300000122,95240541
300000875,thepal9REE,https://static-cdn.jtvnw.net/emoticons/v1/300000875/3.0,subscriptions,300000123,95240541
300146499,ohfireSUP,https://static-cdn.jtvnw.net/emoticons/v1/300146499/3.0,subscriptions,300000129,91019021
300146511,ohfireGOO,https://static-cdn.jtvnw.net/emoticons/v1/300146511/3.0,subscriptions,300000130,91019021
300146537,ohfireOK,https://static-cdn.jtvnw.net/emoticons/v1/300146537/3.0,subscriptions,300000131,91019021
302490132,argansHype,https://static-cdn.jtvnw.net/emoticons/v1/302490132/3.0,subscriptions,300000135,22345022
302490130,argansLove,https://static-cdn.jtvnw.net/emoticons/v1/302490130/3.0,subscriptions,300000135,22345022
301292350,argansGG,https://static-cdn.jtvnw.net/emoticons/v1/301292350/3.0,subscriptions,300000135,22345022
301292016,argansJail,https://static-cdn.jtvnw.net/emoticons/v1/301292016/3.0,subscriptions,300000135,22345022
301291878,argansSlurp,https://static-cdn.jtvnw.net/emoticons/v1/301291878/3.0,subscriptions,300000135,22345022
301292697,argansScary,https://static-cdn.jtvnw.net/emoticons/v1/301292697/3.0,subscriptions,300000136,22345022
302490136,argansClutch,https://static-cdn.jtvnw.net/emoticons/v1/302490136/3.0,subscriptions,300000137,22345022
300009876,r1zb0tRitpooper,https://static-cdn.jtvnw.net/emoticons/v1/300009876/3.0,subscriptions,300000141,169240916
300004725,samael3REEE,https://static-cdn.jtvnw.net/emoticons/v1/300004725/3.0,subscriptions,300000150,86272419
300006642,foreve60L,https://static-cdn.jtvnw.net/emoticons/v1/300006642/3.0,subscriptions,300000151,186858470
300194246,darthb16SITH,https://static-cdn.jtvnw.net/emoticons/v1/300194246/3.0,subscriptions,300000156,405947356
300012737,darthb16Peace,https://static-cdn.jtvnw.net/emoticons/v1/300012737/3.0,subscriptions,300000156,405947356
300123550,hiimra4Fox,https://static-cdn.jtvnw.net/emoticons/v1/300123550/3.0,subscriptions,300000159,52546362
300131736,sytoniK,https://static-cdn.jtvnw.net/emoticons/v1/300131736/3.0,subscriptions,300000168,172172997
302414373,kharotHi,https://static-cdn.jtvnw.net/emoticons/v1/302414373/3.0,subscriptions,300000171,150441412
302414360,kharotFail,https://static-cdn.jtvnw.net/emoticons/v1/302414360/3.0,subscriptions,300000171,150441412
302414363,kharotHype,https://static-cdn.jtvnw.net/emoticons/v1/302414363/3.0,subscriptions,300000171,150441412
302414382,kharotLove,https://static-cdn.jtvnw.net/emoticons/v1/302414382/3.0,subscriptions,300000171,150441412
302414378,kharotEz,https://static-cdn.jtvnw.net/emoticons/v1/302414378/3.0,subscriptions,300000171,150441412
302414371,kharotSmart,https://static-cdn.jtvnw.net/emoticons/v1/302414371/3.0,subscriptions,300000171,150441412
302414368,kharotMad,https://static-cdn.jtvnw.net/emoticons/v1/302414368/3.0,subscriptions,300000171,150441412
302359770,kharotToxic,https://static-cdn.jtvnw.net/emoticons/v1/302359770/3.0,subscriptions,300000171,150441412
302287523,kharotLAUGH,https://static-cdn.jtvnw.net/emoticons/v1/302287523/3.0,subscriptions,300000171,150441412
302286020,kharotPEPEGA,https://static-cdn.jtvnw.net/emoticons/v1/302286020/3.0,subscriptions,300000171,150441412
302286011,kharotPOG,https://static-cdn.jtvnw.net/emoticons/v1/302286011/3.0,subscriptions,300000171,150441412
302286010,kharotRIP,https://static-cdn.jtvnw.net/emoticons/v1/302286010/3.0,subscriptions,300000171,150441412
302286008,kharotSELLOUT,https://static-cdn.jtvnw.net/emoticons/v1/302286008/3.0,subscriptions,300000171,150441412
302286007,kharotCRY,https://static-cdn.jtvnw.net/emoticons/v1/302286007/3.0,subscriptions,300000171,150441412
302414385,kharotRage,https://static-cdn.jtvnw.net/emoticons/v1/302414385/3.0,subscriptions,300000171,150441412
300121415,sweetc18Hug,https://static-cdn.jtvnw.net/emoticons/v1/300121415/3.0,subscriptions,300000174,119875750
300078871,sweetc18Love,https://static-cdn.jtvnw.net/emoticons/v1/300078871/3.0,subscriptions,300000174,119875750
300078841,sweetc18Aww,https://static-cdn.jtvnw.net/emoticons/v1/300078841/3.0,subscriptions,300000174,119875750
301548954,devfla1Laugh,https://static-cdn.jtvnw.net/emoticons/v1/301548954/3.0,subscriptions,300000177,263725679
301548950,devfla1HYPE,https://static-cdn.jtvnw.net/emoticons/v1/301548950/3.0,subscriptions,300000177,263725679
301548949,devfla1Lovey,https://static-cdn.jtvnw.net/emoticons/v1/301548949/3.0,subscriptions,300000177,263725679
301548956,devfla1RAGE,https://static-cdn.jtvnw.net/emoticons/v1/301548956/3.0,subscriptions,300000178,263725679
301548960,devfla1WTF,https://static-cdn.jtvnw.net/emoticons/v1/301548960/3.0,subscriptions,300000179,263725679
302110162,fleur8How,https://static-cdn.jtvnw.net/emoticons/v1/302110162/3.0,subscriptions,300000180,206035654
300852446,fleur8GoldenClam,https://static-cdn.jtvnw.net/emoticons/v1/300852446/3.0,subscriptions,300000180,206035654
300603676,fleur8Sisters,https://static-cdn.jtvnw.net/emoticons/v1/300603676/3.0,subscriptions,300000180,206035654
300454028,fleur8Suck247,https://static-cdn.jtvnw.net/emoticons/v1/300454028/3.0,subscriptions,300000180,206035654
300315993,fleur8Meatmissile,https://static-cdn.jtvnw.net/emoticons/v1/300315993/3.0,subscriptions,300000180,206035654
301949348,fleur8Wut,https://static-cdn.jtvnw.net/emoticons/v1/301949348/3.0,subscriptions,300000181,206035654
306249670,woozbaGang,https://static-cdn.jtvnw.net/emoticons/v1/306249670/3.0,subscriptions,300000183,196927345
306249673,woozbaIq,https://static-cdn.jtvnw.net/emoticons/v1/306249673/3.0,subscriptions,300000183,196927345
300374684,benzozReal,https://static-cdn.jtvnw.net/emoticons/v1/300374684/3.0,subscriptions,300000186,258290355
301411878,truemo2Hi,https://static-cdn.jtvnw.net/emoticons/v1/301411878/3.0,subscriptions,300000189,423442519
301411864,truemo2Wtf,https://static-cdn.jtvnw.net/emoticons/v1/301411864/3.0,subscriptions,300000189,423442519
301411861,truemo2Sad,https://static-cdn.jtvnw.net/emoticons/v1/301411861/3.0,subscriptions,300000189,423442519
301411857,truemo2Haha,https://static-cdn.jtvnw.net/emoticons/v1/301411857/3.0,subscriptions,300000189,423442519
301411854,truemo2Mhhhhh,https://static-cdn.jtvnw.net/emoticons/v1/301411854/3.0,subscriptions,300000189,423442519
301411853,truemo2Pepe,https://static-cdn.jtvnw.net/emoticons/v1/301411853/3.0,subscriptions,300000189,423442519
301411876,truemo2Whis,https://static-cdn.jtvnw.net/emoticons/v1/301411876/3.0,subscriptions,300000190,423442519
301411884,truemo2Kwc,https://static-cdn.jtvnw.net/emoticons/v1/301411884/3.0,subscriptions,300000191,423442519
302717254,sritabKhe,https://static-cdn.jtvnw.net/emoticons/v1/302717254/3.0,subscriptions,300000192,167715742
300801537,sritabLUL,https://static-cdn.jtvnw.net/emoticons/v1/300801537/3.0,subscriptions,300000192,167715742
300801541,sritabAw,https://static-cdn.jtvnw.net/emoticons/v1/300801541/3.0,subscriptions,300000193,167715742
306791944,uhluviWave,https://static-cdn.jtvnw.net/emoticons/v1/306791944/3.0,subscriptions,300000195,126651110
306791952,uhluviSip,https://static-cdn.jtvnw.net/emoticons/v1/306791952/3.0,subscriptions,300000195,126651110
306971061,uhluviGasp,https://static-cdn.jtvnw.net/emoticons/v1/306971061/3.0,subscriptions,300000195,126651110
306971101,uhluviOMEGALUL,https://static-cdn.jtvnw.net/emoticons/v1/306971101/3.0,subscriptions,300000196,126651110
307002761,uhluviHypers,https://static-cdn.jtvnw.net/emoticons/v1/307002761/3.0,subscriptions,300000197,126651110
300459555,anarch2Ree,https://static-cdn.jtvnw.net/emoticons/v1/300459555/3.0,subscriptions,300000201,238932904
305671689,anarch2Okay,https://static-cdn.jtvnw.net/emoticons/v1/305671689/3.0,subscriptions,300000202,238932904
305655666,anarch2Rude,https://static-cdn.jtvnw.net/emoticons/v1/305655666/3.0,subscriptions,300000203,238932904
305260339,nolimi10ReyChamp,https://static-cdn.jtvnw.net/emoticons/v1/305260339/3.0,subscriptions,300000204,64959127
305260363,nolimi10ReyScared,https://static-cdn.jtvnw.net/emoticons/v1/305260363/3.0,subscriptions,300000205,64959127
305260376,nolimi10ReyP,https://static-cdn.jtvnw.net/emoticons/v1/305260376/3.0,subscriptions,300000206,64959127
300019156,tmshneHYPE,https://static-cdn.jtvnw.net/emoticons/v1/300019156/3.0,subscriptions,300000207,32348480
303044863,strict7Pog,https://static-cdn.jtvnw.net/emoticons/v1/303044863/3.0,subscriptions,300000210,57736396
301699848,strict7Honk,https://static-cdn.jtvnw.net/emoticons/v1/301699848/3.0,subscriptions,300000210,57736396
303044874,strict7Sleeper,https://static-cdn.jtvnw.net/emoticons/v1/303044874/3.0,subscriptions,300000211,57736396
303045017,strict7LUL,https://static-cdn.jtvnw.net/emoticons/v1/303045017/3.0,subscriptions,300000212,57736396
300089407,hxperhHeyO,https://static-cdn.jtvnw.net/emoticons/v1/300089407/3.0,subscriptions,300000219,248055108
300089438,hxperhCry,https://static-cdn.jtvnw.net/emoticons/v1/300089438/3.0,subscriptions,300000220,248055108
300136642,hxperhHype,https://static-cdn.jtvnw.net/emoticons/v1/300136642/3.0,subscriptions,300000221,248055108
303505563,plutoi2POG,https://static-cdn.jtvnw.net/emoticons/v1/303505563/3.0,subscriptions,300000222,75349330
303505191,plutoi2RIP,https://static-cdn.jtvnw.net/emoticons/v1/303505191/3.0,subscriptions,300000222,75349330
300034203,plutoi20,https://static-cdn.jtvnw.net/emoticons/v1/300034203/3.0,subscriptions,300000222,75349330
303508012,crankxHi,https://static-cdn.jtvnw.net/emoticons/v1/303508012/3.0,subscriptions,300000225,90894225
303508052,crankxLiebe,https://static-cdn.jtvnw.net/emoticons/v1/303508052/3.0,subscriptions,300000226,90894225
303508043,crankxHype,https://static-cdn.jtvnw.net/emoticons/v1/303508043/3.0,subscriptions,300000227,90894225
300431431,codmikANGRY,https://static-cdn.jtvnw.net/emoticons/v1/300431431/3.0,subscriptions,300000228,194828231
300431428,codmikLOVE,https://static-cdn.jtvnw.net/emoticons/v1/300431428/3.0,subscriptions,300000228,194828231
300431435,codmikCRY,https://static-cdn.jtvnw.net/emoticons/v1/300431435/3.0,subscriptions,300000229,194828231
300431438,codmikYEET,https://static-cdn.jtvnw.net/emoticons/v1/300431438/3.0,subscriptions,300000230,194828231
302618147,havenhRage,https://static-cdn.jtvnw.net/emoticons/v1/302618147/3.0,subscriptions,300000234,132962276
302618143,havenhDogs,https://static-cdn.jtvnw.net/emoticons/v1/302618143/3.0,subscriptions,300000234,132962276
302618139,havenhDab,https://static-cdn.jtvnw.net/emoticons/v1/302618139/3.0,subscriptions,300000234,132962276
302618137,havenhCry,https://static-cdn.jtvnw.net/emoticons/v1/302618137/3.0,subscriptions,300000234,132962276
302618133,havenhCat,https://static-cdn.jtvnw.net/emoticons/v1/302618133/3.0,subscriptions,300000234,132962276
303531249,maxjohLove,https://static-cdn.jtvnw.net/emoticons/v1/303531249/3.0,subscriptions,300000237,90441499
305931717,maxjohHey,https://static-cdn.jtvnw.net/emoticons/v1/305931717/3.0,subscriptions,300000238,90441499
303528364,maxjohGG,https://static-cdn.jtvnw.net/emoticons/v1/303528364/3.0,subscriptions,300000239,90441499
305504128,weltra2Hummel3,https://static-cdn.jtvnw.net/emoticons/v1/305504128/3.0,subscriptions,300000240,216470421
305504092,weltra2Hummel1,https://static-cdn.jtvnw.net/emoticons/v1/305504092/3.0,subscriptions,300000240,216470421
304508592,weltra2Weltraumhummel3,https://static-cdn.jtvnw.net/emoticons/v1/304508592/3.0,subscriptions,300000241,216470421
305504101,weltra2Hummel2,https://static-cdn.jtvnw.net/emoticons/v1/305504101/3.0,subscriptions,300000242,216470421
301364286,vetera29FOOD,https://static-cdn.jtvnw.net/emoticons/v1/301364286/3.0,subscriptions,300000252,420268062
301364281,vetera29SAD,https://static-cdn.jtvnw.net/emoticons/v1/301364281/3.0,subscriptions,300000252,420268062
301364276,vetera29HAPPY,https://static-cdn.jtvnw.net/emoticons/v1/301364276/3.0,subscriptions,300000252,420268062
301364291,vetera29SLAP,https://static-cdn.jtvnw.net/emoticons/v1/301364291/3.0,subscriptions,300000253,420268062
301364293,vetera29THROWUP,https://static-cdn.jtvnw.net/emoticons/v1/301364293/3.0,subscriptions,300000254,420268062
300001130,relikt1Reaped,https://static-cdn.jtvnw.net/emoticons/v1/300001130/3.0,subscriptions,300000264,202417644
300058871,michel35Pocket,https://static-cdn.jtvnw.net/emoticons/v1/300058871/3.0,subscriptions,300000267,192472289
